latitude,longitude,dataset_id,common_name,date_time
14.034,-82.731,753,Green Sea Turtle,08-Feb-2005
14.069,-82.594,753,Green Sea Turtle,10-Feb-2005
14.189,-82.3845,753,Green Sea Turtle,11-Feb-2005
14.074,-82.531,753,Green Sea Turtle,12-Feb-2005
14.083,-82.592,753,Green Sea Turtle,14-Feb-2005
14.215,-83.097,753,Green Sea Turtle,15-Feb-2005
14.038,-82.557,753,Green Sea Turtle,17-Feb-2005
14.055,-82.57,753,Green Sea Turtle,18-Feb-2005
14.069,-82.58,753,Green Sea Turtle,19-Feb-2005
14.144,-82.604,753,Green Sea Turtle,21-Feb-2005
14.064,-82.579,753,Green Sea Turtle,22-Feb-2005
14.063,-82.588,753,Green Sea Turtle,23-Feb-2005
14.05,-82.58,753,Green Sea Turtle,28-Feb-2005
12.168,-68.281,753,Green Sea Turtle,06-Jul-2007
12.014125,-68.298125,753,Green Sea Turtle,25-Jul-2007
11.753,-68.3703333333333,753,Green Sea Turtle,26-Jul-2007
11.5097142857143,-68.3854285714286,753,Green Sea Turtle,27-Jul-2007
11.296,-68.456,753,Green Sea Turtle,28-Jul-2007
11.2916,-68.1846,753,Green Sea Turtle,29-Jul-2007
11.115,-67.77725,753,Green Sea Turtle,30-Jul-2007
10.9565714285714,-67.5628571428571,753,Green Sea Turtle,31-Jul-2007
11.0737142857143,-67.341,753,Green Sea Turtle,01-Aug-2007
11.7426666666667,-67.2562222222222,753,Green Sea Turtle,02-Aug-2007
12.011,-67.4938333333333,753,Green Sea Turtle,03-Aug-2007
11.7402,-68.8006,753,Green Sea Turtle,04-Aug-2007
11.801,-68.67475,753,Green Sea Turtle,05-Aug-2007
12.0288,-68.438,753,Green Sea Turtle,06-Aug-2007
12.03625,-68.245,753,Green Sea Turtle,07-Aug-2007
11.923,-68.2038,753,Green Sea Turtle,08-Aug-2007
11.726,-68.5993333333333,753,Green Sea Turtle,09-Aug-2007
11.972,-68.8353333333333,753,Green Sea Turtle,10-Aug-2007
12.141,-69.0153333333333,753,Green Sea Turtle,11-Aug-2007
12.0507142857143,-68.849,753,Green Sea Turtle,12-Aug-2007
12.0921666666667,-68.7721666666666,753,Green Sea Turtle,13-Aug-2007
12.228,-68.734,753,Green Sea Turtle,14-Aug-2007
12.307,-68.3705,753,Green Sea Turtle,15-Aug-2007
12.2333333333333,-68.2466666666667,753,Green Sea Turtle,16-Aug-2007
12.0136666666667,-68.2935555555556,753,Green Sea Turtle,17-Aug-2007
12.0495714285714,-68.2697142857143,753,Green Sea Turtle,18-Aug-2007
12.0294,-68.2736,753,Green Sea Turtle,19-Aug-2007
12.0278,-68.2476,753,Green Sea Turtle,20-Aug-2007
12.0411428571429,-68.2658571428571,753,Green Sea Turtle,21-Aug-2007
11.9233333333333,-68.2763333333333,753,Green Sea Turtle,22-Aug-2007
11.8481428571429,-68.2681428571428,753,Green Sea Turtle,23-Aug-2007
